Customer_ID,Gender,Age,Emirate,Foot_Length_cm,Foot_Width_cm,Arch_Height,Shoe_Size_UAE,Preferred_Style,Color_Preference,Customization_Option,Material_Preference,Shopping_Channel,Virtual_TryOn_Score,Ordered,Delivery_Time_days,Fit_Satisfaction_Score,Comfort_Score,Return_Flag,Plus_Size
5624,M,54,Dubai,28.6,11.3,Low,42,Sneakers,Blue,None,Vegan,Online,0.94,Y,10,5,5,N,N
5625,F,20,Dubai,23.9,11.5,Normal,37,Loafers,Red,Wide Fit,Synthetic,Online,0.98,Y,10,4,4,N,N
5626,F,21,Dubai,24.8,9.4,High,37,Sneakers,Pink,None,Mesh,Online,0.99,Y,4,4,4,N,N
5627,F,50,Abu Dhabi,22.4,11.3,Normal,35,Heels,Red,None,Leather,Online,0.81,Y,9,5,4,N,N
5628,F,45,Abu Dhabi,25.5,9.6,Normal,39,Loafers,Green,Embroidery,Leather,Online,0.88,Y,7,3,3,N,N
5629,F,53,Ras Al Khaimah,25.2,9.9,Normal,38,Sneakers,Silver,Glitter,Vegan,Online,0.87,Y,3,5,5,N,N
5630,M,31,Dubai,26.7,10.9,High,41,Heels,Pink,Glitter,Vegan,Offline,0.93,Y,9,3,4,N,N
5631,F,38,Abu Dhabi,24.7,10.0,Normal,38,Sneakers,Black,None,Mesh,Online,0.88,Y,5,5,5,N,N
5632,M,37,Abu Dhabi,28.3,11.6,Normal,41,Sandals,Silver,Embroidery,Leather,Online,0.98,Y,6,3,3,N,N
5633,F,54,Umm Al Quwain,25.1,10.8,Normal,39,Sandals,Gold,None,Vegan,Online,0.8,Y,9,5,5,N,N
5634,M,59,Ajman,29.0,11.2,Normal,42,Heels,Green,Initials,Leather,Offline,0.84,Y,3,3,3,N,N
5635,F,35,Dubai,22.8,9.4,Low,36,Boots,Black,None,Mesh,Online,0.91,Y,4,5,5,N,N
5636,M,29,Sharjah,26.1,10.6,Normal,37,Sports,Gold,None,Canvas,Online,0.97,Y,3,5,5,N,N
5637,M,45,Ajman,30.5,11.1,Normal,43,Sports,Pink,Embroidery,Leather,Online,0.9,Y,9,5,5,N,N
5638,F,28,Dubai,25.0,9.6,Normal,38,Heels,Beige,Initials,Leather,Online,0.97,Y,8,5,5,N,N
5639,M,36,Umm Al Quwain,26.4,12.0,Normal,40,Sports,Silver,Wide Fit,Canvas,Online,0.9,Y,4,5,5,N,N
5640,M,53,Abu Dhabi,27.4,11.5,Normal,41,Sports,Gold,Embroidery,Leather,Online,0.93,Y,5,5,5,N,N
5641,F,46,Sharjah,26.9,9.3,Low,40,Sneakers,Black,Embroidery,Vegan,Online,0.95,Y,6,5,5,N,N
5642,M,44,Abu Dhabi,29.9,11.1,Low,44,Sandals,White,Glitter,Synthetic,Online,0.84,N,3,4,4,N,Y
5643,M,58,Ajman,29.3,10.7,Normal,42,Sandals,Blue,None,Vegan,Online,0.98,Y,6,4,5,N,N
5644,F,53,Dubai,26.3,9.2,Normal,40,Boots,Beige,None,Mesh,Offline,0.95,Y,10,4,4,N,N
5645,M,24,Umm Al Quwain,25.5,10.7,Normal,39,Heels,Red,Initials,Mesh,Online,0.92,Y,7,5,5,N,N
5646,M,40,Ras Al Khaimah,27.0,12.2,High,41,Boots,Red,Wide Fit,Synthetic,Online,0.94,N,6,5,5,N,N
5647,M,53,Dubai,28.6,12.0,Normal,43,Sneakers,Green,Initials,Canvas,Offline,0.86,Y,9,4,4,N,N
5648,F,38,Ajman,21.2,9.4,Normal,34,Sports,Beige,None,Synthetic,Online,0.83,Y,10,4,4,N,N
5649,F,46,Ras Al Khaimah,22.0,9.6,Normal,34,Sneakers,White,None,Canvas,Online,0.9,Y,10,5,5,N,N
5650,M,55,Fujairah,29.6,10.3,Normal,41,Boots,Silver,Wide Fit,Mesh,Offline,0.8,Y,9,5,5,N,N
5651,F,18,Fujairah,23.4,9.7,Low,36,Heels,Brown,Initials,Leather,Online,0.9,Y,9,3,3,N,N
5652,F,57,Abu Dhabi,22.4,11.2,Low,35,Heels,Black,Vegan Material,Canvas,Online,1.0,N,6,5,5,N,N
5653,F,31,Abu Dhabi,24.2,10.8,Normal,34,Sandals,Beige,Initials,Synthetic,Offline,0.86,Y,4,4,3,N,N
5654,M,19,Sharjah,31.1,12.1,Normal,43,Sneakers,Beige,None,Mesh,Online,0.89,Y,10,5,5,N,N
5655,M,24,Dubai,29.9,10.7,Normal,44,Heels,Pink,None,Leather,Online,0.94,Y,7,5,5,N,Y
5656,F,47,Fujairah,27.5,10.5,Normal,41,Heels,White,Wide Fit,Mesh,Offline,0.86,Y,4,4,4,N,Y
5657,F,32,Abu Dhabi,23.9,10.8,Low,35,Boots,Blue,Embroidery,Mesh,Online,0.93,Y,3,5,5,N,N
5658,M,30,Dubai,28.3,10.0,Normal,42,Sports,Beige,Wide Fit,Leather,Online,0.94,Y,6,4,4,N,N
5659,F,40,Sharjah,25.1,10.0,Low,37,Loafers,Blue,Vegan Material,Leather,Online,0.93,Y,3,4,2,N,N
5660,F,33,Abu Dhabi,25.1,9.6,High,37,Sneakers,Silver,Vegan Material,Vegan,Online,0.87,Y,8,5,5,N,N
5661,M,57,Ras Al Khaimah,24.4,11.0,Normal,37,Loafers,Gold,Embroidery,Vegan,Offline,0.87,Y,7,5,5,N,N
5662,M,26,Sharjah,27.1,12.3,Low,40,Heels,Brown,Glitter,Mesh,Online,0.86,Y,8,1,1,Y,N
5663,M,59,Abu Dhabi,28.0,10.8,Low,39,Boots,Red,Glitter,Mesh,Offline,0.93,Y,3,4,4,N,N
5664,M,43,Ras Al Khaimah,29.8,11.0,Normal,44,Heels,White,Wide Fit,Vegan,Online,0.89,Y,4,5,5,N,Y
5665,M,23,Sharjah,29.5,10.2,Normal,42,Sandals,Green,Glitter,Canvas,Online,0.88,Y,7,2,2,N,N
5666,F,28,Umm Al Quwain,26.8,9.8,Normal,37,Sandals,White,Glitter,Vegan,Online,0.87,Y,9,5,5,N,N
5667,M,45,Abu Dhabi,24.0,11.6,Normal,37,Boots,Brown,Embroidery,Vegan,Online,1.0,Y,10,5,4,N,N
5668,F,29,Abu Dhabi,24.0,9.5,Normal,35,Sandals,Brown,Wide Fit,Synthetic,Online,1.0,Y,6,5,5,N,N
5669,M,36,Abu Dhabi,25.2,11.4,High,39,Sneakers,White,Wide Fit,Leather,Online,0.93,Y,5,5,5,N,N
5670,F,39,Dubai,23.9,9.2,Normal,37,Heels,Green,None,Mesh,Online,0.86,Y,8,5,5,N,N
5671,M,44,Abu Dhabi,27.9,10.7,Normal,43,Sandals,Red,Initials,Leather,Online,1.0,Y,4,5,5,N,N
5672,M,56,Abu Dhabi,30.3,9.7,Normal,44,Sandals,Beige,Embroidery,Canvas,Online,0.94,Y,3,4,5,N,Y
5673,F,39,Dubai,27.0,9.7,Normal,39,Sneakers,Green,None,Canvas,Online,0.98,Y,8,3,3,N,N
5674,F,58,Sharjah,22.9,10.0,Normal,36,Sneakers,Brown,Initials,Synthetic,Offline,0.98,Y,6,5,5,N,N
5675,F,38,Dubai,24.3,9.3,Normal,39,Heels,Green,Vegan Material,Leather,Offline,0.86,N,5,3,3,N,N
5676,M,47,Sharjah,27.4,11.5,Low,43,Loafers,Beige,None,Vegan,Online,0.93,Y,7,5,5,N,N
5677,F,44,Umm Al Quwain,23.8,10.3,Normal,39,Sneakers,Beige,Glitter,Mesh,Online,0.91,Y,7,5,5,N,N
5678,F,43,Dubai,21.1,9.9,Normal,36,Heels,Green,None,Vegan,Offline,0.83,Y,7,5,5,N,N
5679,M,32,Dubai,27.5,10.8,Normal,40,Sandals,Silver,None,Canvas,Online,0.97,Y,5,5,5,N,N
5680,F,60,Sharjah,24.8,10.1,Low,37,Boots,Red,Initials,Mesh,Online,0.96,Y,3,5,5,N,N
5681,M,34,Fujairah,22.4,11.9,High,35,Loafers,Black,None,Vegan,Offline,0.85,Y,4,5,5,N,N
5682,F,44,Abu Dhabi,22.5,10.2,High,36,Sports,Green,None,Mesh,Online,0.92,Y,8,4,4,N,N
5683,M,28,Dubai,25.5,10.4,Normal,40,Sandals,Pink,Wide Fit,Mesh,Online,0.87,Y,3,4,4,N,N
5684,M,20,Umm Al Quwain,27.8,10.3,Normal,41,Boots,Gold,Vegan Material,Synthetic,Online,0.94,Y,7,4,4,N,N
5685,M,30,Fujairah,27.5,10.7,High,38,Sandals,White,None,Leather,Online,0.9,Y,8,4,4,N,N
5686,F,58,Ras Al Khaimah,26.2,9.6,Normal,39,Loafers,White,Embroidery,Leather,Online,0.83,Y,5,5,5,N,N
5687,F,20,Fujairah,24.1,8.6,Normal,38,Sandals,Pink,Wide Fit,Synthetic,Offline,0.81,Y,9,5,5,N,N
5688,F,29,Dubai,24.6,9.4,Low,37,Loafers,Blue,Initials,Leather,Online,0.97,Y,4,4,4,N,N
5689,M,29,Ajman,26.9,11.9,Normal,40,Boots,White,Glitter,Mesh,Online,0.82,Y,8,1,1,N,N
5690,M,30,Dubai,30.5,11.7,High,43,Heels,Silver,None,Mesh,Online,0.91,Y,4,4,4,N,N
5691,M,53,Ras Al Khaimah,26.5,11.8,Low,40,Loafers,Green,None,Leather,Online,0.8,Y,6,4,4,N,N
5692,M,54,Abu Dhabi,29.6,12.8,Normal,42,Loafers,Beige,None,Mesh,Online,0.81,Y,9,5,2,Y,N
5693,M,42,Fujairah,28.1,10.2,Normal,40,Boots,Blue,Vegan Material,Synthetic,Online,0.97,Y,10,4,4,N,N
5694,F,58,Ras Al Khaimah,27.3,8.9,Low,40,Boots,Red,None,Canvas,Online,0.94,Y,3,4,4,N,N
5695,M,49,Abu Dhabi,24.6,11.6,Normal,37,Sports,Green,None,Leather,Online,0.83,Y,9,5,5,N,N
5696,M,19,Sharjah,32.6,10.5,Normal,45,Boots,Gold,Initials,Leather,Online,0.83,Y,7,4,4,N,Y
5697,M,21,Sharjah,28.4,10.1,High,43,Sneakers,Pink,None,Vegan,Offline,0.89,Y,5,5,5,N,N
5698,F,54,Fujairah,25.6,9.9,Normal,38,Heels,Black,Vegan Material,Leather,Online,0.92,Y,8,4,2,Y,N
5699,F,46,Dubai,26.8,10.3,Normal,38,Loafers,Beige,Vegan Material,Mesh,Offline,0.83,Y,5,4,5,N,N
5700,F,20,Sharjah,22.9,8.4,Normal,36,Heels,Green,Initials,Canvas,Offline,0.88,Y,8,3,3,N,N
5701,M,32,Dubai,25.0,11.5,Normal,38,Sneakers,Red,None,Canvas,Online,0.83,N,4,4,4,N,N
5702,F,60,Abu Dhabi,22.2,9.2,High,36,Heels,Blue,Vegan Material,Canvas,Online,0.93,Y,7,5,5,N,N
5703,F,40,Abu Dhabi,23.0,10.9,Normal,35,Loafers,Red,None,Canvas,Online,0.93,Y,10,5,5,N,N
5704,F,42,Dubai,24.1,11.2,Normal,35,Heels,Blue,Initials,Synthetic,Online,0.9,Y,8,4,3,N,N
5705,F,31,Dubai,21.0,9.3,Normal,36,Sneakers,Pink,Glitter,Synthetic,Online,0.82,Y,7,1,1,Y,N
5706,F,47,Dubai,20.6,10.3,Normal,33,Boots,Brown,Glitter,Leather,Online,0.86,Y,7,5,3,N,N
5707,M,55,Fujairah,23.6,10.9,Normal,36,Sports,Green,Wide Fit,Synthetic,Online,0.85,Y,10,5,4,N,N
5708,F,43,Dubai,24.4,9.5,Normal,36,Sandals,Brown,None,Mesh,Offline,0.96,Y,10,4,4,N,N
5709,M,40,Dubai,25.0,10.9,Normal,38,Sandals,Pink,Glitter,Synthetic,Online,1.0,Y,9,5,5,N,N
5710,M,23,Dubai,28.0,12.5,Normal,41,Sports,Silver,Glitter,Vegan,Online,0.97,Y,3,3,3,N,N
5711,M,44,Abu Dhabi,25.4,11.5,Low,38,Boots,Silver,None,Mesh,Online,0.95,Y,8,4,4,N,N
5712,M,40,Abu Dhabi,27.5,13.0,Normal,41,Sports,Green,None,Mesh,Online,0.89,N,9,4,4,N,N
5713,M,57,Dubai,27.5,11.7,Normal,40,Boots,Blue,None,Synthetic,Online,0.91,Y,8,1,1,N,N
5714,M,37,Sharjah,29.6,10.8,Normal,43,Sneakers,Pink,Vegan Material,Leather,Online,0.92,Y,4,3,3,N,N
5715,M,33,Dubai,27.8,12.5,Normal,40,Loafers,Gold,Glitter,Canvas,Online,0.82,Y,10,4,4,N,N
5716,M,53,Abu Dhabi,27.3,11.0,Normal,41,Loafers,Gold,Glitter,Synthetic,Offline,0.85,Y,6,4,5,N,N
5717,M,20,Dubai,29.4,10.1,Normal,42,Heels,Beige,None,Canvas,Online,0.92,Y,9,4,5,N,N
5718,F,46,Sharjah,25.0,10.5,Low,39,Sandals,Brown,Embroidery,Synthetic,Online,0.93,Y,10,4,4,N,N
5719,M,32,Abu Dhabi,28.3,12.1,Low,41,Sandals,White,None,Canvas,Online,0.91,Y,10,4,4,N,N
5720,F,54,Dubai,26.2,9.0,Low,39,Sneakers,Pink,Embroidery,Canvas,Online,0.94,Y,4,5,5,N,N
5721,M,30,Dubai,24.4,11.5,Normal,38,Heels,Black,Glitter,Synthetic,Online,0.94,Y,7,4,4,N,N
5722,F,18,Umm Al Quwain,23.7,10.1,High,38,Boots,Silver,Initials,Vegan,Online,0.91,Y,3,1,2,Y,N
5723,M,36,Dubai,28.2,12.2,Normal,40,Sneakers,White,Vegan Material,Mesh,Online,0.84,Y,7,5,5,N,N
5724,F,35,Dubai,23.3,10.9,Normal,36,Heels,Red,None,Canvas,Online,0.92,Y,3,4,4,N,N
5725,F,21,Ajman,23.4,9.2,Normal,36,Sneakers,White,Wide Fit,Synthetic,Online,0.86,Y,5,4,4,N,N
5726,F,52,Dubai,25.2,9.4,High,38,Heels,Blue,Initials,Synthetic,Online,0.97,Y,9,4,4,N,N
5727,F,27,Ajman,25.9,9.9,Normal,38,Sneakers,Brown,None,Synthetic,Online,0.91,Y,10,5,5,N,N
5728,M,32,Sharjah,30.0,10.8,Normal,43,Sports,White,None,Leather,Online,0.85,Y,7,4,4,N,N
5729,F,45,Dubai,24.1,9.4,Normal,36,Heels,Silver,Initials,Synthetic,Online,0.98,Y,4,5,5,N,N
5730,M,56,Abu Dhabi,26.8,11.5,High,40,Sandals,White,Initials,Vegan,Online,0.93,Y,3,5,5,N,N
5731,F,21,Abu Dhabi,24.7,9.8,Normal,38,Sneakers,White,Glitter,Synthetic,Online,0.86,Y,9,3,2,Y,N
5732,M,33,Dubai,28.5,11.2,High,42,Loafers,Red,None,Leather,Offline,0.98,Y,10,5,5,N,N
5733,M,48,Umm Al Quwain,25.4,9.7,Normal,37,Sandals,Blue,Glitter,Synthetic,Online,0.95,Y,8,4,2,N,N
5734,M,21,Dubai,30.1,12.1,High,42,Sports,Green,Vegan Material,Synthetic,Online,0.83,Y,9,5,5,N,N
5735,F,36,Dubai,26.8,9.5,Normal,39,Sandals,Beige,Initials,Vegan,Online,0.88,Y,9,5,5,N,N
5736,F,30,Sharjah,22.3,10.4,Normal,35,Loafers,White,None,Mesh,Online,0.91,Y,7,5,5,N,N
5737,M,54,Dubai,23.8,11.1,Normal,36,Boots,Silver,Initials,Mesh,Online,0.8,N,8,5,5,N,N
5738,F,57,Dubai,24.6,10.4,High,39,Heels,Beige,Initials,Leather,Offline,1.0,Y,6,4,4,N,N
5739,M,46,Dubai,25.6,10.4,Normal,38,Sandals,Black,Wide Fit,Leather,Online,0.91,Y,5,5,5,N,N
5740,M,49,Dubai,29.3,10.9,High,41,Sports,Blue,Glitter,Leather,Offline,0.98,N,6,5,5,N,N
5741,M,28,Abu Dhabi,28.7,11.2,Normal,42,Loafers,Green,Initials,Mesh,Online,0.82,Y,3,5,3,N,N
5742,M,41,Umm Al Quwain,25.1,11.0,High,38,Sports,Silver,None,Leather,Online,0.93,Y,4,5,5,N,N
5743,M,55,Dubai,28.4,11.1,Low,41,Heels,Silver,None,Canvas,Online,0.96,Y,10,2,2,N,N
5744,F,39,Dubai,23.2,10.5,Normal,35,Sandals,Pink,Initials,Synthetic,Offline,0.95,Y,10,2,2,Y,N
5745,M,53,Abu Dhabi,25.4,13.1,Normal,37,Loafers,Gold,Wide Fit,Leather,Online,0.83,Y,9,4,4,N,N
5746,M,20,Sharjah,26.9,11.0,Normal,38,Heels,Red,Vegan Material,Vegan,Online,0.98,Y,8,1,1,Y,N
5747,M,47,Dubai,28.8,12.2,Normal,42,Boots,White,None,Leather,Online,0.99,Y,10,3,3,N,N
5748,F,30,Dubai,25.2,9.0,Normal,37,Loafers,Green,Initials,Mesh,Online,0.99,Y,7,5,3,N,N
5749,F,24,Sharjah,26.0,9.6,Normal,40,Boots,Brown,Vegan Material,Canvas,Online,0.81,Y,6,1,1,Y,N
5750,F,38,Dubai,27.0,10.5,Normal,40,Sneakers,Black,Initials,Synthetic,Online,0.84,Y,5,5,5,N,N
5751,M,48,Dubai,27.7,10.3,Normal,40,Heels,Red,Wide Fit,Leather,Online,0.87,Y,6,5,5,N,N
5752,F,37,Abu Dhabi,21.3,10.7,Normal,35,Boots,Black,None,Mesh,Online,0.93,Y,7,4,4,N,N
5753,F,42,Dubai,22.3,9.7,Normal,36,Sports,Red,Wide Fit,Canvas,Online,0.83,Y,7,4,4,N,N
5754,M,22,Abu Dhabi,25.3,11.3,Normal,37,Boots,Pink,None,Mesh,Offline,0.95,Y,9,5,5,N,N
5755,M,39,Abu Dhabi,28.0,9.6,Low,41,Sandals,Silver,Glitter,Synthetic,Online,1.0,Y,6,4,3,N,N
5756,F,23,Dubai,21.2,11.1,Normal,35,Heels,Silver,Initials,Canvas,Online,0.99,Y,10,5,5,N,N
5757,M,22,Abu Dhabi,32.1,10.1,Normal,44,Sports,Green,None,Vegan,Online,0.94,Y,9,4,4,N,Y
5758,M,34,Abu Dhabi,23.8,11.9,Normal,36,Heels,Blue,None,Mesh,Offline,0.87,Y,9,5,5,N,N
5759,M,23,Abu Dhabi,30.7,12.1,High,43,Heels,White,Glitter,Synthetic,Offline,0.82,Y,9,4,4,N,N
5760,M,37,Ajman,28.9,11.2,High,42,Sandals,Black,None,Leather,Offline,0.88,Y,7,5,2,Y,N
5761,M,30,Dubai,28.2,11.1,Low,41,Sandals,Red,None,Synthetic,Online,0.96,Y,6,5,5,N,N
5762,M,20,Ajman,28.2,11.3,Normal,41,Boots,Red,Embroidery,Leather,Online,0.99,Y,4,5,5,N,N
5763,F,37,Dubai,24.9,9.9,Normal,37,Sneakers,Pink,Initials,Canvas,Offline,0.83,Y,9,2,2,N,N
5764,F,59,Ras Al Khaimah,22.5,9.4,Normal,36,Sneakers,White,Wide Fit,Canvas,Offline,0.94,Y,7,5,5,N,N
5765,M,56,Sharjah,25.4,11.6,Normal,41,Sandals,Pink,Glitter,Leather,Online,0.9,Y,5,5,5,N,N
5766,F,28,Dubai,24.3,9.8,Normal,36,Sneakers,White,Vegan Material,Leather,Online,0.93,Y,7,3,1,N,N
5767,F,46,Sharjah,24.3,9.3,Normal,36,Boots,Black,Vegan Material,Vegan,Online,0.83,Y,8,4,4,N,N
5768,F,18,Fujairah,23.7,9.3,Normal,36,Sandals,Brown,Glitter,Synthetic,Offline,0.92,Y,5,4,4,N,N
5769,F,19,Ajman,23.1,10.7,Normal,36,Sneakers,Silver,None,Vegan,Online,0.91,Y,8,5,1,N,N
5770,F,37,Ras Al Khaimah,24.9,10.8,Normal,40,Sandals,Red,Initials,Vegan,Online,0.89,Y,7,3,3,N,N
5771,M,55,Abu Dhabi,25.6,10.7,High,39,Loafers,Beige,Embroidery,Vegan,Online,0.97,Y,5,5,5,N,N
5772,F,35,Abu Dhabi,23.7,9.5,Normal,36,Sandals,Beige,None,Canvas,Online,0.95,Y,7,5,5,N,N
5773,M,49,Sharjah,26.0,12.6,Normal,40,Loafers,Beige,Vegan Material,Mesh,Online,0.88,Y,10,5,5,N,N
5774,M,19,Sharjah,27.2,9.9,Normal,40,Heels,White,None,Leather,Online,0.92,Y,4,4,2,N,N
5775,F,45,Dubai,23.2,9.2,Normal,35,Sports,Silver,None,Canvas,Online,0.97,Y,10,4,4,N,N
5776,F,20,Dubai,24.1,9.4,Normal,38,Sandals,Silver,Vegan Material,Vegan,Online,0.88,Y,6,4,4,N,N
5777,F,31,Abu Dhabi,24.7,9.6,Low,36,Boots,Blue,None,Leather,Online,0.93,Y,6,4,2,Y,N
5778,M,45,Dubai,27.9,9.9,Normal,42,Sports,Silver,Vegan Material,Synthetic,Online,0.85,Y,6,3,3,N,N
5779,F,25,Ajman,26.1,10.9,Low,41,Sandals,Blue,Vegan Material,Leather,Online,0.83,Y,4,3,3,N,Y
5780,M,53,Abu Dhabi,23.5,10.4,Normal,35,Loafers,Red,Initials,Canvas,Online,0.87,Y,10,5,5,N,N
5781,M,54,Umm Al Quwain,28.2,11.8,High,41,Sports,Gold,Glitter,Canvas,Online,0.85,Y,3,4,4,N,N
5782,M,44,Dubai,26.8,11.9,Normal,38,Loafers,White,Glitter,Leather,Online,0.93,Y,9,5,5,N,N
5783,M,54,Abu Dhabi,26.0,10.6,Normal,39,Sneakers,Pink,Embroidery,Vegan,Online,0.82,Y,9,5,5,N,N
5784,F,56,Sharjah,24.1,10.0,Low,38,Sandals,White,None,Canvas,Online,0.89,Y,3,2,2,Y,N
5785,F,47,Dubai,25.6,9.7,High,40,Boots,Beige,None,Canvas,Offline,0.97,Y,8,4,4,N,N
5786,M,21,Dubai,29.4,11.1,Low,41,Loafers,Gold,Initials,Vegan,Offline,0.91,Y,6,4,4,N,N
5787,M,39,Dubai,28.3,11.4,Normal,44,Heels,Green,Glitter,Mesh,Online,0.95,Y,6,5,5,N,Y
5788,F,35,Sharjah,26.3,9.5,Normal,39,Sandals,Red,None,Mesh,Online,0.89,Y,6,5,5,N,N
5789,F,24,Abu Dhabi,26.5,8.9,Normal,37,Heels,Green,None,Canvas,Online,0.82,Y,3,5,5,N,N
5790,F,19,Dubai,25.4,10.1,Normal,39,Loafers,Brown,Vegan Material,Leather,Online,0.82,Y,7,5,3,N,N
5791,M,37,Abu Dhabi,32.3,12.2,Normal,45,Sandals,Black,None,Canvas,Online,0.82,Y,9,4,5,N,Y
5792,F,47,Dubai,21.5,9.9,Normal,35,Loafers,Brown,Embroidery,Mesh,Online,0.91,Y,10,3,3,N,N
5793,M,43,Abu Dhabi,27.4,12.7,Low,40,Sandals,Red,None,Canvas,Online,0.9,Y,6,1,1,Y,N
5794,M,51,Sharjah,30.4,11.9,Normal,43,Sneakers,Green,None,Mesh,Offline,0.85,Y,8,4,4,N,N
5795,M,43,Umm Al Quwain,27.1,10.9,Normal,42,Sneakers,Red,Glitter,Vegan,Online,0.87,Y,4,4,4,N,N
5796,M,39,Dubai,31.0,10.9,Low,45,Heels,White,Embroidery,Synthetic,Offline,0.93,Y,4,5,5,N,Y
5797,F,28,Umm Al Quwain,24.3,10.2,Normal,37,Sports,Red,None,Vegan,Offline,0.96,Y,5,3,3,N,N
5798,F,32,Dubai,25.1,9.8,Normal,38,Heels,Red,None,Synthetic,Online,0.9,Y,8,4,4,N,N
5799,M,53,Ajman,27.1,11.7,Normal,40,Sandals,Silver,Embroidery,Synthetic,Offline,0.83,Y,8,5,1,Y,N
5800,F,57,Dubai,25.8,9.6,Normal,39,Sandals,White,None,Canvas,Online,0.97,Y,4,4,4,N,N
5801,F,18,Abu Dhabi,25.9,9.9,High,38,Sports,Blue,Vegan Material,Canvas,Online,0.87,Y,3,1,1,N,N
5802,M,43,Ajman,28.6,11.6,Normal,42,Loafers,Brown,Glitter,Canvas,Offline,0.96,Y,6,4,4,N,N
5803,M,53,Sharjah,26.5,10.4,Low,37,Loafers,Gold,Initials,Vegan,Online,0.92,Y,7,5,5,N,N
5804,F,54,Dubai,22.6,9.2,Normal,37,Heels,Red,Glitter,Canvas,Online,0.97,Y,4,5,5,N,N
5805,F,19,Dubai,24.5,8.5,Low,38,Loafers,Red,Vegan Material,Vegan,Online,1.0,Y,5,2,2,Y,N
5806,F,30,Dubai,22.5,9.8,High,36,Boots,White,None,Mesh,Online,0.87,Y,10,5,4,N,N
5807,M,20,Dubai,28.3,12.5,Low,41,Sports,Beige,Wide Fit,Leather,Offline,1.0,Y,9,2,2,Y,N
5808,F,34,Dubai,26.3,10.2,Normal,39,Heels,Red,None,Leather,Online,0.87,Y,5,5,5,N,N
5809,M,60,Ajman,27.0,10.5,Normal,39,Heels,Pink,Embroidery,Synthetic,Online,0.96,Y,10,5,5,N,N
5810,F,49,Ras Al Khaimah,26.1,8.7,Normal,39,Sneakers,Beige,Embroidery,Vegan,Offline,0.86,Y,9,4,4,N,N
5811,F,30,Fujairah,22.3,10.4,Low,35,Loafers,Gold,Initials,Canvas,Online,0.89,Y,5,4,4,N,N
5812,F,23,Sharjah,23.0,9.7,Normal,36,Sandals,White,Vegan Material,Vegan,Online,0.85,Y,4,4,4,N,N
5813,F,30,Abu Dhabi,24.2,10.3,High,36,Heels,White,Vegan Material,Leather,Offline,0.87,Y,7,5,5,N,N
5814,M,60,Ras Al Khaimah,23.0,12.1,Normal,37,Sneakers,Gold,Vegan Material,Canvas,Offline,0.82,Y,9,4,2,Y,N
5815,M,32,Abu Dhabi,23.4,10.5,Normal,38,Heels,Red,None,Vegan,Online,0.92,Y,7,3,3,N,N
5816,F,21,Sharjah,27.3,9.5,Normal,40,Heels,Blue,Wide Fit,Synthetic,Online,0.93,Y,3,5,5,N,N
5817,F,37,Dubai,25.4,10.5,Normal,39,Sports,Red,Wide Fit,Synthetic,Online,0.91,Y,5,5,5,N,N
5818,M,60,Dubai,27.3,11.9,Normal,40,Sports,Gold,None,Vegan,Online,0.92,Y,10,2,2,N,N
5819,M,27,Fujairah,25.5,10.1,Normal,39,Sandals,White,None,Leather,Online,0.93,Y,7,5,4,N,N
5820,F,53,Sharjah,22.0,10.1,Normal,36,Sandals,White,None,Canvas,Online,0.96,Y,8,4,4,N,N
5821,F,50,Fujairah,25.7,10.4,Normal,41,Sandals,White,Wide Fit,Canvas,Online,0.83,Y,5,4,4,N,Y
5822,M,47,Dubai,29.1,10.7,Normal,42,Sneakers,Blue,Initials,Vegan,Online,0.85,Y,9,4,4,N,N
5823,F,50,Abu Dhabi,24.2,9.8,Normal,38,Sandals,Pink,None,Leather,Online,0.87,Y,6,2,2,Y,N
5824,F,41,Ajman,26.4,10.1,Normal,40,Heels,Red,Vegan Material,Leather,Online,0.97,Y,9,1,1,Y,N
5825,F,50,Ajman,23.8,10.2,Low,37,Sandals,Red,None,Mesh,Online,0.85,N,7,5,1,Y,N
5826,M,35,Dubai,29.8,10.9,Normal,43,Sandals,Pink,Wide Fit,Vegan,Offline,0.81,Y,8,5,5,N,N
5827,F,48,Sharjah,24.0,9.6,Normal,37,Loafers,Brown,Initials,Leather,Online,1.0,N,9,2,2,N,N
5828,M,28,Abu Dhabi,32.1,11.9,Normal,44,Loafers,White,None,Leather,Offline,0.83,Y,7,5,5,N,Y
5829,F,51,Ajman,27.4,9.8,Normal,40,Sports,Black,Wide Fit,Synthetic,Online,0.83,Y,10,4,4,N,N
5830,M,31,Umm Al Quwain,23.2,12.0,Normal,36,Boots,Brown,None,Mesh,Online,0.97,Y,7,4,4,N,N
5831,M,38,Dubai,27.2,11.1,Low,40,Sandals,Black,Glitter,Canvas,Online,0.83,Y,8,4,4,N,N
5832,M,51,Abu Dhabi,27.6,11.3,High,39,Sandals,Silver,Embroidery,Mesh,Online,0.83,Y,5,2,2,N,N
5833,F,44,Abu Dhabi,25.2,10.0,Normal,38,Sports,Silver,Vegan Material,Mesh,Online,0.92,Y,4,5,5,N,N
5834,F,58,Dubai,25.4,9.5,Normal,38,Sneakers,Red,Initials,Leather,Online,1.0,Y,7,5,5,N,N
5835,F,60,Dubai,23.2,9.8,High,37,Heels,Gold,Embroidery,Mesh,Online,0.91,Y,5,2,5,N,N
